"nb_article" "article_ref" "site_nb" "site_ref" "country" "state" "town" "latitude" "longitude" "altitude" "WRB" "prof_max" "sampling_year" "natural_cultivated" "landuse" "modern_paleosol" "ecosystem" "level_top" "level_base" "support" "D14C" "D14C_sigma" "level_stock_kgm.2" "Tann" "Tjan" "TJul" "Pann" "Pjan" "PJul" "aridity" "D14Catm"
"1404" 76 "Scharpenseel_1973a_Radiocarbon" 280 "Monastir" "Italia" "Sardinia" "Monastir" 39.38 8.41 340 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 40 60 "bulk" -82 "7" 9.58 15.5 9 23.2 695.8 94 7.3 0.678 515
"1405" 76 "Scharpenseel_1973a_Radiocarbon" 280 "Monastir" "Italia" "Sardinia" "Monastir" 39.38 8.41 340 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 60 80 "bulk" -248 "7" 1.71 15.5 9 23.2 695.8 94 7.3 0.678 515
"1406" 76 "Scharpenseel_1973a_Radiocarbon" 280 "Monastir" "Italia" "Sardinia" "Monastir" 39.38 8.41 340 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -215 "10" 0.89 15.5 9 23.2 695.8 94 7.3 0.678 515
"1407" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 0 20 "bulk" -7 "9" 4.69 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1408" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 40 "bulk" -52 "8" 6.05 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1409" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 40 60 "bulk" -171 "6" 3.85 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1410" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 60 80 "bulk" -171 "8" 3.4 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1411" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -213 "8" 3.4 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1412" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 100 120 "bulk" -261 "7" 5.1 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1413" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 120 140 "bulk" -321 "7" 2.22 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1414" 76 "Scharpenseel_1973a_Radiocarbon" 281 "Nurallao" "Italia" "Sardinia" "Nurallao" 39.78 8.38 0 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 140 160 "bulk" -332 "7" 1.44 16.8 10.6 24.2 603.8 82.6 3.3 0.65 515
"1415" 76 "Scharpenseel_1973a_Radiocarbon" 282 "Scalilli" "Italia" "Sicily" "Scalilli" 37.81 13.13 230 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 0 20 "bulk" -104 "8" 4.69 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1416" 76 "Scharpenseel_1973a_Radiocarbon" 282 "Scalilli" "Italia" "Sicily" "Scalilli" 37.81 13.13 230 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 40 "bulk" -156 "7" 5.49 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1417" 76 "Scharpenseel_1973a_Radiocarbon" 282 "Scalilli" "Italia" "Sicily" "Scalilli" 37.81 13.13 230 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 40 60 "bulk" -178 "7" 2.94 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1418" 76 "Scharpenseel_1973a_Radiocarbon" 282 "Scalilli" "Italia" "Sicily" "Scalilli" 37.81 13.13 230 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 60 80 "bulk" -222 "8" 4.69 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1419" 76 "Scharpenseel_1973a_Radiocarbon" 282 "Scalilli" "Italia" "Sicily" "Scalilli" 37.81 13.13 230 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -311 "6" 4.69 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1420" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 0 20 "bulk" -66 "8" 5.68 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1421" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 20 40 "bulk" -203 "6" 3.85 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1422" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 40 60 "bulk" -188 "7" 3.85 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1423" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 60 80 "bulk" -238 "6" 2.46 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1424" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -263 "6" 1.71 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1425" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 100 120 "bulk" -368 "!" 1.71 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1426" 76 "Scharpenseel_1973a_Radiocarbon" 283 "Corleone" "Italia" "Sicily" "Corleone" 37.82 13.12 275 "vertisol" "NA" 1980 "NA" "NA" "modern soil" "NA" 120 140 "bulk" -867 "6" 1.44 16.6 10.1 24.3 556.1 73.9 5.6 0.48 265.2
"1427" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 0 20 "bulk" -107 "8" 3.4 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1428" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 40 "bulk" -107 "8" 4.69 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1429" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 40 60 "bulk" -128 "8" 3.4 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1430" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 60 80 "bulk" -168 "7" 2.94 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1431" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -238 "8" 2.94 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1432" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 100 120 "bulk" -165 "6" 4.69 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1433" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 120 140 "bulk" -193 "6" 1.71 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1434" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 140 160 "bulk" -306 "8" 2.46 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1435" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 160 180 "bulk" -393 "7" 2.22 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1436" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 180 200 "bulk" -397 "9" 1.96 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1437" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 200 220 "bulk" -420 "10" 1.96 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1438" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 220 240 "bulk" -461 "7" 1.96 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1439" 76 "Scharpenseel_1973a_Radiocarbon" 284 "experimental farm 1" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 240 260 "bulk" -495 "7" 1.17 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1440" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 0 25 "bulk" 130 "4" 3.97 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1441" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 25 45 "bulk" -118 "9" 2.94 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1442" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 45 65 "bulk" -109 "8" 2.46 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1443" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 65 85 "bulk" -183 "7" 2.22 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1444" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 85 105 "bulk" -219 "7" 1.71 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1445" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 105 125 "bulk" -464 "9" 2.22 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1446" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 125 145 "bulk" -709 "9" 0.89 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1447" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 145 165 "bulk" -705 "6" 0.61 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1448" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 165 185 "bulk" -762 "9" 0.31 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1449" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 185 205 "bulk" -849 "7" 1.44 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1450" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 205 225 "bulk" -798 "8" 1.96 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1451" 76 "Scharpenseel_1973a_Radiocarbon" 285 "experimental farm 2" "Italia" "Sicily" "Univ. Palermo Inst. Agronomy" 37.82 13.12 275 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 225 245 "bulk" -840 "6" 0.89 16.6 10.1 24.3 556.1 73.9 5.6 0.48 515
"1452" 76 "Scharpenseel_1973a_Radiocarbon" 286 "Amelsb_ren" "Germany" NA "Amelsb_ren" 51.85 7.63 70 "podzol" "160" 1971 "NA" "NA" "modern soil" "NA" 0 25 "bulk" -167 "6" 9.33 9.4 1.5 17.3 759.1 59.7 84.4 1.226 503.6
"1453" 76 "Scharpenseel_1973a_Radiocarbon" 286 "Amelsb_ren" "Germany" NA "Amelsb_ren" 51.85 7.63 70 "podzol" "160" 1971 "NA" "NA" "modern soil" "NA" 45 70 "bulk" -214 "6" 10.07 9.4 1.5 17.3 759.1 59.7 84.4 1.226 503.6
"1454" 76 "Scharpenseel_1973a_Radiocarbon" 286 "Amelsb_ren" "Germany" NA "Amelsb_ren" 51.85 7.63 70 "podzol" "160" 1971 "NA" "NA" "modern soil" "NA" 70 100 "bulk" -220 "8" 5.77 9.4 1.5 17.3 759.1 59.7 84.4 1.226 503.6
"1455" 76 "Scharpenseel_1973a_Radiocarbon" 286 "Amelsb_ren" "Germany" NA "Amelsb_ren" 51.85 7.63 70 "podzol" "160" 1971 "NA" "NA" "modern soil" "NA" 100 120 "bulk" -213 "7" 4.9 9.4 1.5 17.3 759.1 59.7 84.4 1.226 503.6
"1462" 77 "Scharpenseel_1973b_Radiocarbon" 290 "La Rimconada" "Spain" "Andalousia" "Sevilla" 37.48 -5.97 20 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 30 "bulk" -73 "8" 2.14 18.2 10.7 26.8 579.1 77.8 1.5 0.39 515
"1463" 77 "Scharpenseel_1973b_Radiocarbon" 290 "La Rimconada" "Spain" "Andalousia" "Sevilla" 37.48 -5.97 20 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 40 50 "bulk" -180 "8" 1.11 18.2 10.7 26.8 579.1 77.8 1.5 0.39 515
"1464" 77 "Scharpenseel_1973b_Radiocarbon" 290 "La Rimconada" "Spain" "Andalousia" "Sevilla" 37.48 -5.97 20 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 75 95 "bulk" -300 "14" 1.71 18.2 10.7 26.8 579.1 77.8 1.5 0.39 515
"1465" 77 "Scharpenseel_1973b_Radiocarbon" 290 "La Rimconada" "Spain" "Andalousia" "Sevilla" 37.48 -5.97 20 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 125 145 "bulk" -327 "13" 1.17 18.2 10.7 26.8 579.1 77.8 1.5 0.39 515
"1466" 77 "Scharpenseel_1973b_Radiocarbon" 290 "La Rimconada" "Spain" "Andalousia" "Sevilla" 37.48 -5.97 20 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 160 180 "bulk" -554 "7" 0.89 18.2 10.7 26.8 579.1 77.8 1.5 0.39 515
"1467" 77 "Scharpenseel_1973b_Radiocarbon" 291 "Carmona 1" "Spain" "Andalousia" "Carmona to Arahal street" 37.37 -5.46 75 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 10 30 "bulk" -236 "7" 1.96 17.4 9.9 26.2 613.8 82 2.8 0.424 515
"1468" 77 "Scharpenseel_1973b_Radiocarbon" 291 "Carmona 1" "Spain" "Andalousia" "Carmona to Arahal street" 37.37 -5.46 75 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 30 50 "bulk" -326 "7" 2.7 17.4 9.9 26.2 613.8 82 2.8 0.424 515
"1469" 77 "Scharpenseel_1973b_Radiocarbon" 291 "Carmona 1" "Spain" "Andalousia" "Carmona to Arahal street" 37.37 -5.46 75 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -236 "6" 6.41 17.4 9.9 26.2 613.8 82 2.8 0.424 515
"1470" 77 "Scharpenseel_1973b_Radiocarbon" 291 "Carmona 1" "Spain" "Andalousia" "Carmona to Arahal street" 37.37 -5.46 75 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 130 140 "bulk" -498 "6" 1.35 17.4 9.9 26.2 613.8 82 2.8 0.424 515
"1471" 77 "Scharpenseel_1973b_Radiocarbon" 291 "Carmona 1" "Spain" "Andalousia" "Carmona to Arahal street" 37.37 -5.46 75 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 150 170 "bulk" -564 "6" 1.44 17.4 9.9 26.2 613.8 82 2.8 0.424 515
"1472" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 5 15 "bulk" -181 "7" 3.71 18 10.9 26 610.8 88.2 1.4 0.427 515
"1473" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 35 "bulk" -230 "8" 4.54 18 10.9 26 610.8 88.2 1.4 0.427 515
"1474" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 35 50 "bulk" -276 "6" 4.12 18 10.9 26 610.8 88.2 1.4 0.427 515
"1475" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 55 70 "bulk" -547 "8" 4.12 18 10.9 26 610.8 88.2 1.4 0.427 515
"1476" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 80 100 "bulk" -461 "6" 7.1 18 10.9 26 610.8 88.2 1.4 0.427 515
"1477" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 110 130 "bulk" -669 "5" 2.46 18 10.9 26 610.8 88.2 1.4 0.427 515
"1478" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 170 200 "bulk" -616 "6" 1.34 18 10.9 26 610.8 88.2 1.4 0.427 515
"1479" 77 "Scharpenseel_1973b_Radiocarbon" 292 "Los Palacios" "Spain" "Andalousia" NA 37.16 -5.92 10 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 200 220 "bulk" -608 "7" 1.17 18 10.9 26 610.8 88.2 1.4 0.427 515
"1480" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 5 15 "bulk" 81 "4" 1.81 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1481" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 17 30 "bulk" -85 "8" 1.76 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1482" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 32 42 "bulk" -253 "8" 0.45 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1483" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 47 59 "bulk" -366 "4" 2.18 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1484" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 61 70 "bulk" -353 "8" 1.63 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1485" 77 "Scharpenseel_1973b_Radiocarbon" 293 "El Arahal" "Spain" "Andalousia" "Sevilla" 37.27 -5.55 70 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 90 104 "bulk" -356 "18" 0.43 17.5 10.2 26.1 623.4 86 2.3 0.431 515
"1486" 77 "Scharpenseel_1973b_Radiocarbon" 294 "Carmona 2" "Spain" "Andalousia" NA 37.47 -5.63 160 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 5 12 "bulk" 31 "5" 1.99 17.6 10.1 26.4 606.2 81.3 2.4 0.415 515
"1487" 77 "Scharpenseel_1973b_Radiocarbon" 294 "Carmona 2" "Spain" "Andalousia" NA 37.47 -5.63 160 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 16 25 "bulk" -89 "8" 1.73 17.6 10.1 26.4 606.2 81.3 2.4 0.415 515
"1488" 77 "Scharpenseel_1973b_Radiocarbon" 294 "Carmona 2" "Spain" "Andalousia" NA 37.47 -5.63 160 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 36 48 "bulk" -194 "8" 1.91 17.6 10.1 26.4 606.2 81.3 2.4 0.415 515
"1489" 77 "Scharpenseel_1973b_Radiocarbon" 294 "Carmona 2" "Spain" "Andalousia" NA 37.47 -5.63 160 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 61 82 "bulk" -291 "6" 2.84 17.6 10.1 26.4 606.2 81.3 2.4 0.415 515
"1490" 77 "Scharpenseel_1973b_Radiocarbon" 294 "Carmona 2" "Spain" "Andalousia" NA 37.47 -5.63 160 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 83 94 "bulk" -292 "12" 0.33 17.6 10.1 26.4 606.2 81.3 2.4 0.415 515
"1491" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 2 7 "bulk" 8 "4" 0.43 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1492" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 10 18 "bulk" -43 "12" 0.98 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1493" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 24 37 "bulk" -177 "7" 3.05 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1494" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 43 52 "bulk" -143 "7" 3.04 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1495" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 58 72 "bulk" -222 "12" 4.85 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1496" 77 "Scharpenseel_1973b_Radiocarbon" 295 "Beja" "Portugal" NA NA 38.02 -7.86 250 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 120 130 "bulk" -319 "12" 0.3 16.5 10.1 23.8 567.7 79.5 2 0.425 515
"1497" 77 "Scharpenseel_1973b_Radiocarbon" 296 "Safara-Camauros" "Portugal" NA NA 39.5 -8 180 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 20 32 "bulk" -39 "10" 0.7 16.3 10 23.5 786.9 109.3 4.8 0.634 515
"1498" 77 "Scharpenseel_1973b_Radiocarbon" 296 "Safara-Camauros" "Portugal" NA NA 39.5 -8 180 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 45 55 "bulk" -263 "6" 0.45 16.3 10 23.5 786.9 109.3 4.8 0.634 515
"1499" 77 "Scharpenseel_1973b_Radiocarbon" 296 "Safara-Camauros" "Portugal" NA NA 39.5 -8 180 "vertisol" "NA" 1970 "NA" "NA" "modern soil" "NA" 55 69 "bulk" -210 "9" 0.63 16.3 10 23.5 786.9 109.3 4.8 0.634 515
